Time,Right_Hip,Left_Hip,U
4296,28.3871,-19.9087,27.398
4302,28.3871,-19.9087,27.3168
4308,28.3871,-19.9087,27.2344
4313,28.3871,-19.9087,27.165
4319,28.3871,-19.9087,27.0808
4325,28.3871,-20.0913,26.9956
4331,28.5714,-20.0913,26.9093
4337,8.29493,0,26.8221
4343,8.29493,-20.0913,26.7339
4349,28.5714,-20.0913,26.6447
4355,28.5714,-20.274,26.5545
4360,28.7558,-20.274,26.4786
4366,28.7558,-19.9087,26.3868
4372,28.3871,-19.9087,26.294
4378,28.3871,-19.9087,26.2003
4383,28.3871,-19.9087,26.1215
4389,28.3871,-19.726,26.0262
4395,28.2028,-19.726,25.93
4401,28.2028,-19.726,25.8329
4407,28.2028,-19.726,25.7351
4413,28.2028,-19.3607,25.6363
4419,27.8341,-19.3607,25.5368
4425,27.8341,-19.3607,25.4365
4430,27.8341,-19.3607,25.3523
4436,27.8341,-19.3607,25.2505
4442,27.8341,-19.3607,25.148
4448,27.8341,-19.3607,25.0448
4453,27.8341,-19.3607,24.9582
4459,27.8341,-19.5434,24.8536
4465,28.0184,-19.5434,24.7484
4471,28.0184,-19.5434,24.6424
4477,28.0184,-19.5434,24.5358
4482,28.0184,-19.5434,24.4465
4489,28.0184,-19.5434,24.3206
4494,8.29493,0,24.2302
4500,8.29493,-18.6301,24.1212
4506,27.0968,-18.6301,24.0116
4512,27.0968,-17.8995,23.9013
4518,26.3594,-17.8995,23.7906
4523,26.3594,-17.5342,23.6979
4529,25.9908,-17.5342,23.5861
4535,25.9908,-17.3516,23.4738
4541,25.8065,-17.3516,23.361
4547,25.8065,-17.1689,23.2478
4553,25.6221,-17.1689,23.1341
4559,25.4378,-16.9863,23.0199
4565,25.4378,-16.9863,22.9053
4571,8.29493,0,22.7902
4577,8.29493,-16.2557,22.6748
4583,24.7005,-16.2557,22.559
4589,24.7005,-15.8904,22.4428
4595,24.3318,-15.8904,22.3263
4600,24.3318,-15.5251,22.2289
4606,23.9631,-15.5251,22.1118
4612,23.9631,-15.1598,21.9943
4618,23.5945,-15.1598,21.8766
4624,23.5945,-14.9772,21.7586
4629,23.4101,-14.9772,21.6601
4635,23.4101,-14.7945,21.5416
4641,23.2258,-14.7945,21.4229
4647,23.2258,-14.6119,21.3041
4653,23.0415,-14.6119,21.185
4659,23.0415,-14.4292,21.0658
4664,22.8571,-14.4292,20.9663
4670,22.8571,-14.2466,20.8468
4676,22.6728,-14.2466,20.7271
4682,22.6728,-14.0639,20.6074
4687,22.4885,-14.0639,20.5076
4693,22.4885,-13.516,20.3877
4699,21.9355,-13.516,20.2677
4705,21.9355,-13.1507,20.1478
4711,21.5668,-13.1507,20.0278
4716,21.5668,-12.968,19.9278
4722,21.3825,-12.968,19.8078
4728,8.29493,0,19.6878
4734,8.29493,-12.6027,19.5679
4740,21.0138,-12.6027,19.4481
4746,21.0138,-12.6027,19.3283
4751,21.0138,-12.6027,19.2285
4757,21.0138,-12.7854,19.109
4763,21.1982,-12.7854,18.9895
4768,21.1982,-12.7854,18.8901
4774,21.1982,-12.7854,18.7709
4780,8.29493,0,18.6519
4786,8.29493,-12.7854,18.5331
4792,21.1982,-12.7854,18.4145
4797,21.1982,-12.968,18.3158
4803,21.3825,-12.968,18.1977
4809,21.3825,-12.968,18.0798
4815,21.3825,-12.968,17.9622
4820,21.3825,-12.968,17.8644
4826,21.3825,-12.968,17.7473
4832,21.3825,-12.7854,17.6305
4838,21.1982,-12.7854,17.5141
4843,21.1982,-12.0548,17.4174
4849,20.4608,-12.0548,17.3016
4855,20.4608,-11.6895,17.1863
4861,20.0922,-11.6895,17.0713
4867,20.0922,-10.7763,16.9568
4873,19.1705,-10.7763,16.8427
4879,19.1705,-10.0457,16.7291
4885,18.4332,-10.0457,16.6159
4891,18.4332,-9.49771,16.5033
4897,17.8802,-9.49771,16.3911
4903,17.8802,-9.13242,16.2794
4908,17.5115,-9.13242,16.1868
4914,17.5115,-8.94977,16.0762
4920,17.3272,-8.94977,15.9661
4926,17.3272,-8.58448,15.8566
4931,16.9585,-8.58448,15.7658
4937,16.9585,-8.58448,15.6574
4943,16.9585,-8.58448,15.5496
4949,16.9585,-8.58448,15.4424
4955,16.9585,-8.58448,15.336
4961,16.9585,-8.58448,15.2301
4967,16.9585,-8.58448,15.125
4972,16.9585,-8.40182,15.038
4978,16.7742,-8.40182,14.9341
4984,16.7742,-8.03653,14.831
4990,16.4055,-8.03653,14.7287
4995,16.4055,-7.85388,14.644
5001,16.2212,-7.85388,14.543
